MS3_id	target_id	cmpd_id	cmpd_name	status	smiles	ro5_pass	mddr.like
MS3_05322	P06276	DB03672	9-N-Phenylmethylamino-Tacrine	experimental	C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1	1	0
MS3_05322	P06276	DB00677	Isoflurophate	approved	CC(C)OP(F)(=O)OC(C)C	1	0
MS3_05322	P06276	DB00733	Pralidoxime	approved	C[N+]1=C(\C=N\O)C=CC=C1	1	0
MS3_05322	P06276	DB04892	Phenserine	investigational	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC3=CC=CC=C3)=C1)N2C	1	0
MS3_05322	P06276	DB00772	Malathion	approved	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	1	0
MS3_05322	P06276	DB01057	Echothiophate	approved	CCOP(=O)(OCC)SCC[N+](C)(C)C	1	0
MS3_05322	P06276	DB00863	Ranitidine	approved	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O	1	0
MS3_05322	P06276	DB00122	Choline	approved	C[N+](C)(C)CCO	1	0
MS3_05322	P06276	DB00941	Hexafluronium	approved	C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2	0	1
MS3_05322	P06276	DB07681	DODECANESULFONATE ION	experimental	CCCCCCCCCCCCS([O-])(=O)=O	1	0
MS3_05322	P06276	DB03814	2-(N-Morpholino)-Ethanesulfonic Acid	experimental	[O-]S(=O)(=O)CC[NH+]1CCOCC1	1	0
MS3_05322	P06276	DB08200	(1R)-menthyl hexyl phosphonate group	experimental	CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	1	0
MS3_05322	P06276	DB01226	Mivacurium	approved	COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC	0	1
MS3_05322	P06276	DB00944	Demecarium	approved	CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	0	0
MS3_05322	P06276	DB02845	Methylphosphinic Acid	experimental	CP(O)=O	1	0
MS3_05322	P06276	DB00382	Tacrine	investigational	NC1=C2CCCCC2=NC2=CC=CC=C12	1	0
MS3_05322	P06276	DB03822	Ethyl Dihydrogen Phosphate	experimental	CCOP(O)(O)=O	1	0
MS3_05322	P06276	DB00545	Pyridostigmine	approved	CN(C)C(=O)OC1=C[N+](C)=CC=C1	1	0
MS3_05326	P06276	DB07940	9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE	experimental	IC1=CC=CC(CNC2=C3CCCCC3=NC3=C2C=CC=C3)=C1	0	0
MS3_05326	P06276	DB00989	Rivastigmine	approved	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	1	0
MS3_05326	P06276	DB08201	(1S)-menthyl hexyl phosphonate group	experimental	CCCCCCP(O)(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C	1	0
MS3_05326	P06276	DB02811	Diethylphosphono Group	experimental	CCOP(=O)OCC	1	0
MS3_05326	P06276	DB04250	Butyrylthiocholine	experimental	CCCC(=O)SCC[N+](C)(C)C	1	0
MS3_05326	P06276	DB03568	Butyric Acid	experimental	CCCC(O)=O	1	0
MS3_05326	P06276	DB00449	Dipivefrin	approved	CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1	1	0
MS3_05326	P06276	DB01010	Edrophonium	approved	CC[N+](C)(C)C1=CC(O)=CC=C1	1	0
MS3_05326	P06276	DB00674	Galantamine	approved	[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3	1	0
MS3_05326	P06276	DB08658	ETHYL HYDROGEN DIETHYLAMIDOPHOSPHATE	experimental	CCO[P@](O)(=O)N(CC)CC	1	0
MS3_05326	P06276	DB03672	9-N-Phenylmethylamino-Tacrine	experimental	C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1	1	0
MS3_05326	P06276	DB00677	Isoflurophate	approved	CC(C)OP(F)(=O)OC(C)C	1	0
MS3_05326	P06276	DB00733	Pralidoxime	approved	C[N+]1=C(\C=N\O)C=CC=C1	1	0
MS3_05326	P06276	DB04892	Phenserine	investigational	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC3=CC=CC=C3)=C1)N2C	1	0
MS3_05326	P06276	DB00772	Malathion	approved	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	1	0
MS3_05326	P06276	DB01057	Echothiophate	approved	CCOP(=O)(OCC)SCC[N+](C)(C)C	1	0
MS3_05326	P06276	DB00863	Ranitidine	approved	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O	1	0
MS3_05326	P06276	DB00122	Choline	approved	C[N+](C)(C)CCO	1	0
MS3_05326	P06276	DB00941	Hexafluronium	approved	C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2	0	1
MS3_05326	P06276	DB07681	DODECANESULFONATE ION	experimental	CCCCCCCCCCCCS([O-])(=O)=O	1	0
MS3_05326	P06276	DB03814	2-(N-Morpholino)-Ethanesulfonic Acid	experimental	[O-]S(=O)(=O)CC[NH+]1CCOCC1	1	0
MS3_05326	P06276	DB08200	(1R)-menthyl hexyl phosphonate group	experimental	CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	1	0
MS3_05326	P06276	DB01226	Mivacurium	approved	COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC	0	1
MS3_05326	P06276	DB00944	Demecarium	approved	CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	0	0
MS3_05326	P06276	DB02845	Methylphosphinic Acid	experimental	CP(O)=O	1	0
MS3_05326	P06276	DB00382	Tacrine	investigational	NC1=C2CCCCC2=NC2=CC=CC=C12	1	0
MS3_05326	P06276	DB03822	Ethyl Dihydrogen Phosphate	experimental	CCOP(O)(O)=O	1	0
MS3_05326	P06276	DB00545	Pyridostigmine	approved	CN(C)C(=O)OC1=C[N+](C)=CC=C1	1	0
MS3_05337	P35372	DB01227	Levomethadyl Acetate	approved	CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	1	0
MS3_05337	P35372	DB00836	Loperamide	approved	CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	1	1
MS3_05337	P35372	DB01433	Methadyl Acetate	approved	CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	1	0
MS3_05337	P35372	DB00844	Nalbuphine	approved	O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5	1	0
MS3_05337	P35372	DB01439	3-Methylthiofentanyl	experimental	CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1	1	1
MS3_05337	P35372	DB01444	Dimethylthiambutene	experimental	CC(C=C(C1=CC=CS1)C1=CC=CS1)N(C)C	1	0
MS3_05337	P35372	DB01452	Heroin	approved	[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2OC(C)=O	1	0
MS3_05337	P35372	DB00327	Hydromorphone	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O	1	0
MS3_05337	P35372	DB01466	Ethylmorphine	approved	[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	1	0
MS3_05337	P35372	DB00333	Methadone	approved	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	0	0
MS3_05337	P35372	DB09049	Naloxegol	approved	COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5	0	1
MS3_05337	P35372	DB00454	Pethidine	approved	CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1	1	0
MS3_05337	P35372	DB01497	Etorphine	illicit	[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3	1	0
MS3_05337	P35372	DB00497	Oxycodone	approved	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O	1	0
MS3_05337	P35372	DB00504	Levallorphan	approved	[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2	1	0
MS3_05337	P35372	DB00854	Levorphanol	approved	[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2	1	0
MS3_05337	P35372	DB00899	Remifentanil	approved	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC	1	0
MS3_05337	P35372	DB06204	Tapentadol	approved	CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1	1	0
MS3_05337	P35372	DB00904	Ondansetron	approved	CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2	1	0
MS3_05337	P35372	DB06230	Nalmefene	investigational	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C	1	0
MS3_05337	P35372	DB00913	Anileridine	approved	CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1	1	1
MS3_05337	P35372	DB06274	Alvimopan	approved	C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1	1	1
MS3_05337	P35372	DB00921	Buprenorphine	approved	CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4	1	0
MS3_05337	P35372	DB06738	Ketobemidone	approved	CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1	1	0
MS3_05337	P35372	DB06800	Methylnaltrexone	approved	C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35	1	0
MS3_05337	P35372	DB00514	Dextromethorphan	approved	[H][C@]12CC3=C(C=C(OC)C=C3)[C@@]3(CCCC[C@]13[H])CCN2C	1	0
MS3_05337	P35372	DB00611	Butorphanol	approved	[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1	1	0
MS3_05337	P35372	DB00647	Dextropropoxyphene	approved	CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1	1	0
MS3_05337	P35372	DB00652	Pentazocine	approved	C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C	1	0
MS3_05337	P35372	DB00704	Naltrexone	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O	1	0
MS3_05337	P35372	DB00708	Sufentanil	approved	CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1	1	1
MS3_05337	P35372	DB00802	Alfentanil	approved	CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	1	1
MS3_05337	P35372	DB01221	Ketamine	approved	CNC1(CCCCC1=O)C1=CC=CC=C1Cl	1	0
MS3_05337	P35372	DB00813	Fentanyl	approved	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1	1	1
MS3_05337	P35372	DB09089	Trimebutine	approved	CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1	1	0
MS3_05337	P35372	DB01535	Carfentanil	illicit	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)OC	1	1
MS3_05337	P35372	DB09272	Eluxadoline	approved	COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O	0	1
MS3_05337	P35372	DB01548	Diprenorphine	illicit	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O	1	0
MS3_05337	P35372	DB09396	Propoxyphene napsylate	approved	O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1	0	1
MS3_05337	P35372	DB11691	Naldemedine	approved	[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O	0	1
MS3_05337	P35372	DB00193	Tramadol	approved	COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C	1	0
MS3_05337	P35372	DB00956	Hydrocodone	approved	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O	1	0
MS3_05337	P35372	DB00295	Morphine	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	1	0
MS3_05337	P35372	DB01081	Diphenoxylate	approved	CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	0	1
MS3_05337	P35372	DB00318	Codeine	approved	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	1	0
MS3_05337	P35372	DB01565	Dihydromorphine	experimental	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O	1	0
MS3_05337	P35372	DB00321	Amitriptyline	approved	CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12	1	0
MS3_05337	P35372	DB01183	Naloxone	approved	OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O	1	0
MS3_05337	P35372	DB01571	3-Methylfentanyl	illicit	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1	1	1
MS3_05337	P35372	DB01192	Oxymorphone	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O	1	0
MS3_05337	P35372	DB05046	V1003	investigational		NA	NA
MS3_05337	P35372	DB01209	Dezocine	approved	[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N	1	0
MS3_05337	P35372	DB05492	Epicept NP-1	investigational	CC1=CC(=C(NCCCN)C=C1)[N+]([O-])=O	1	0
MS3_05337	P35372	DB05509	LI-301	investigational		NA	NA
MS3_05348	P15144	DB00973	Ezetimibe	approved	O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1	1	1
MS3_05348	P15144	DB06196	Icatibant	approved	[H][C@]12CC(N(C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)C3C[C@@H](O)CN3C(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)[C@H](N)CCCN=C(N)N)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O	0	1
MS3_05357	Q13938	DB11093	Calcium Citrate	approved	[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	1	0
MS3_05357	Q13938	DB11348	Calcium Phosphate	approved	[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O	1	0
MS3_05358	Q01581	DB07740	(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid	experimental	[H]C(C(O)=O)=C(C)C(\[H])=C(/C)C[C@]([H])(C)CCCC[C@@]([H])(O)[C@@]([H])(CO)C=O	1	0
MS3_05362	Q96NX5	DB08009	5-[(E)-(5-CHLORO-2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]-N-[2-(DIETHYLAMINO)ETHYL]-2,4-DIMETHYL-1H-PYRROLE-3-CARBOXAMIDE	experimental	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C	1	1
MS3_05363	Q9NSE4	DB00167	L-Isoleucine	approved	CC[C@H](C)[C@H](N)C(O)=O	1	0
MS3_05369	P48506	DB00142	Glutamic Acid	approved	N[C@@H](CCC(O)=O)C(O)=O	1	0
MS3_05369	P48506	DB00151	L-Cysteine	approved	N[C@@H](CS)C(O)=O	1	0
MS3_05380	Q13554	DB07168	[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile	experimental	CNC1=NC(NC2=CC=C(CC#N)C=C2)=NC(NC2=NNC(=C2)C2CC2)=C1	1	1
MS3_05382	Q13555	DB06616	Bosutinib	approved	COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl	0	1
MS3_05382	Q13555	DB08699	1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine	experimental	CC1=CC(CC2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=CC=C1	1	0
MS3_05385	P46781	DB11638	Artenimol	approved		NA	NA
MS3_05388	A9UF02	DB00619	Imatinib	approved	CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1	1	1
MS3_05391	P46781	DB11638	Artenimol	approved		NA	NA
MS3_05394	P04626	DB08916	Afatinib	approved	CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1	1	1
MS3_05394	P04626	DB11652	Tucatinib	investigational	CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1	0	0
MS3_05394	P04626	DB11973	Tesevatinib	investigational	COC1=C(OC[C@H]2C[C@H]3CN(C)C[C@H]3C2)C=C2N=CN=C(NC3=CC=C(Cl)C(Cl)=C3F)C2=C1	0	1
MS3_05394	P04626	DB12267	Brigatinib	approved	COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1	0	1
MS3_05394	P04626	DB01259	Lapatinib	approved	CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1	0	1
MS3_05394	P04626	DB05944	Varlitinib	investigational	C[C@@H]1COC(NC2=CC=C3N=CN=C(NC4=CC=C(OCC5=NC=CS5)C(Cl)=C4)C3=C2)=N1	1	1
MS3_05407	P52732	DB08198	[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE	experimental	[H][C@@]1(NC(=S)N(C)C(C)=C1C(=O)C1=CC=CC=C1)C1=CC(O)=CC=C1	1	0
MS3_05407	P52732	DB08239	(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE	experimental	[H][C@]1(C=C(CN1C(=O)N(C)C1CCNCC1)C1=CC(F)=CC=C1F)C1=CC=CC=C1	1	0
MS3_05407	P52732	DB08244	(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE	experimental	[H][C@](N)(C1CC1)C(=O)N1CC(=C[C@@]1([H])C1=CC=CC=C1)C1=CC(F)=CC=C1F	1	0
MS3_05407	P52732	DB08246	(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE	experimental	[H][C@]1(C=C(CN1C(=O)N(C)C)C1=CC(F)=CC=C1F)C1=CC=CC=C1	1	0
MS3_05407	P52732	DB08250	(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE	experimental	CCNC(=O)N1N=C(C[C@@]1(CCCN)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1	1	1
MS3_05407	P52732	DB03996	3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol	experimental	[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1	1	0
MS3_05407	P52732	DB04331	Monastrol	experimental	[H][C@]1(NC(=S)NC(C)=C1C(=O)OCC)C1=CC=CC(O)=C1	1	0
MS3_05407	P52732	DB07064	(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE	experimental	[H][C@@]1(CN(CC2=C1C=CC(C)=C2C)C(=O)N(C)C)C1=CC(O)=CC=C1	1	0
MS3_05407	P52732	DB08032	N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE	experimental	CCN(CC)C(=O)C1=C(NC(=O)C2=CC=CS2)SC2=C1CCCC2	0	0
MS3_05407	P52732	DB08033	(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE	experimental	[H][C@@]1(C)CCC2=C(C1)C(C(=O)N(CC)CC)=C(NC(=O)C1=CC=CS1)S2	0	0
MS3_05407	P52732	DB08037	(2S)-4-(2,5-difluorophenyl)-N-[(3R,4S)-3-fluoro-1-methylpiperidin-4-yl]-2-(hydroxymethyl)-N-methyl-2-phenyl-2,5-dihydro-1H-pyrrole-1-carboxamide	experimental	[H][C@@]1(F)CN(C)CC[C@]1([H])N(C)C(=O)N1CC(=C[C@@]1(CO)C1=CC=CC=C1)C1=CC(F)=CC=C1F	1	0
MS3_05413	Q16798	DB00157	NADH	approved	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	0	1
MS3_05413	Q16798	DB03680	Tartronate	experimental	OC(C([O-])=O)C([O-])=O	1	0
MS3_05415	Q9Y6L7	DB01989	Carbobenzoxy-Pro-Lys-Phe-Y(Po2)-Ala-Pro-Ome	experimental	[H][C@@](C)(NP(O)(=O)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CCCC[NH3+])N=C(O)[C@]1([H])CCCN1C(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)OC	0	1
MS3_05437	P67775	DB00163	Vitamin E	approved	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C	0	0
MS3_05437	P67775	DB02506	2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid	experimental	[H][C@@](C)(CC[C@]([H])(N)[C@]([H])(C)C(O)=O)C[C@]([H])(C)[C@]([H])(CC1=CC=CC=C1)OC	1	0
MS3_05437	P67775	DB06905	(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid	experimental	[H][C@](C)(\C=C(/C)\C=C\[C@]([H])(N)[C@]([H])(C)C(O)=O)[C@]([H])(CC1=CC=CC=C1)OC	1	0
MS3_05453	Q13362	DB02506	2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid	experimental	[H][C@@](C)(CC[C@]([H])(N)[C@]([H])(C)C(O)=O)C[C@]([H])(C)[C@]([H])(CC1=CC=CC=C1)OC	1	0
MS3_05453	Q13362	DB06905	(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid	experimental	[H][C@](C)(\C=C(/C)\C=C\[C@]([H])(N)[C@]([H])(C)C(O)=O)[C@]([H])(CC1=CC=CC=C1)OC	1	0
MS3_05455	Q06124	DB02779	Dodecane-Trimethylamine	experimental	CCCCCCCCCCCC[N+](C)(C)C	1	0
MS3_05458	P49759	DB04367	Debromohymenialdisine	experimental	OC1=NC(=N)N\C1=C1\CCN=C(O)C2=C1C=CN2	1	0
MS3_05458	P49759	DB08691	ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate	experimental	CCOC(=O)C1=C(\C(=C/N)C#N)C2=C(N1C)C(Cl)=C(Cl)C=C2	1	0
MS3_05465	P48735	DB01727	Isocitric Acid	experimental	O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O	1	0
MS3_05465	P48735	DB13874	Enasidenib	approved	CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F	1	1
MS3_05477	Q9UL54	DB04522	Dexfosfoserine	experimental	N[C@@H](COP(O)(O)=O)C(O)=O	1	0
MS3_05486	Q99571	DB09119	Eslicarbazepine acetate	approved	CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12	1	0
MS3_05489	Q99571	DB09119	Eslicarbazepine acetate	approved	CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12	1	0
MS3_05501	P09417	DB00157	NADH	approved	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	0	1
